,"('St. Louis', 'Helsinki', 'Montreal')",
,"('St. Louis', 'Helsinki', 'Tokyo')",
,"('St. Louis', 'Helsinki', 'Melbourne')",
,"('St. Louis', 'Helsinki', 'Atlanta')",
,"('St. Louis', 'Helsinki', 'Beijing')",
,"('St. Louis', 'Helsinki', 'Moscow')",
,"('St. Louis', 'Helsinki', 'Barcelona')",
,"('St. Louis', 'Helsinki', 'Berlin')",
,"('St. Louis', 'Helsinki', 'Athens')",
,"('St. Louis', 'Helsinki', 'Antwerp')",
,"('St. Louis', 'Helsinki', 'Sydney')",
,"('St. Louis', 'Helsinki', 'Rio')",
,"('St. Louis', 'Helsinki', 'Munich')",
,"('St. Louis', 'Helsinki', 'Los Angeles')",
,"('St. Louis', 'Helsinki', 'Seoul')",
,"('St. Louis', 'Helsinki', 'Mexico City')",
,"('St. Louis', 'Mexico City', 'London')",
,"('St. Louis', 'Mexico City', 'Stockholm')",
,"('St. Louis', 'Mexico City', 'Amsterdam')",
,"('St. Louis', 'Mexico City', 'Rome')",
,"('St. Louis', 'Mexico City', 'Paris')",
,"('St. Louis', 'Mexico City', 'Montreal')",
,"('St. Louis', 'Mexico City', 'Tokyo')",
,"('St. Louis', 'Mexico City', 'Melbourne')",
,"('St. Louis', 'Mexico City', 'Atlanta')",
,"('St. Louis', 'Mexico City', 'Beijing')",
,"('St. Louis', 'Mexico City', 'Moscow')",
,"('St. Louis', 'Mexico City', 'Barcelona')",
,"('St. Louis', 'Mexico City', 'Berlin')",
,"('St. Louis', 'Mexico City', 'Athens')",
,"('St. Louis', 'Mexico City', 'Antwerp')",
,"('St. Louis', 'Mexico City', 'Sydney')",
,"('St. Louis', 'Mexico City', 'Rio')",
,"('St. Louis', 'Mexico City', 'Munich')",
,"('St. Louis', 'Mexico City', 'Los Angeles')",
,"('St. Louis', 'Mexico City', 'Seoul')",
,"('St. Louis', 'Mexico City', 'Helsinki')",
,"('Sydney', 'London', 'Stockholm')",
,"('Sydney', 'London', 'Amsterdam')",
,"('Sydney', 'London', 'Rome')",
,"('Sydney', 'London', 'Paris')",
,"('Sydney', 'London', 'Montreal')",
,"('Sydney', 'London', 'Tokyo')",
,"('Sydney', 'London', 'Melbourne')",
,"('Sydney', 'London', 'Atlanta')",
,"('Sydney', 'London', 'Beijing')",
,"('Sydney', 'London', 'Moscow')",
,"('Sydney', 'London', 'Barcelona')",
,"('Sydney', 'London', 'Berlin')",
,"('Sydney', 'London', 'Athens')",
,"('Sydney', 'London', 'Antwerp')",
,"('Sydney', 'London', 'St. Louis')",
,"('Sydney', 'London', 'Rio')",
,"('Sydney', 'London', 'Munich')",
,"('Sydney', 'London', 'Los Angeles')",
,"('Sydney', 'London', 'Seoul')",
,"('Sydney', 'London', 'Helsinki')",
,"('Sydney', 'London', 'Mexico City')",
,"('Sydney', 'Stockholm', 'London')",
,"('Sydney', 'Stockholm', 'Amsterdam')",
,"('Sydney', 'Stockholm', 'Rome')",
,"('Sydney', 'Stockholm', 'Paris')",
,"('Sydney', 'Stockholm', 'Montreal')",
,"('Sydney', 'Stockholm', 'Tokyo')",
,"('Sydney', 'Stockholm', 'Melbourne')",
,"('Sydney', 'Stockholm', 'Atlanta')",
,"('Sydney', 'Stockholm', 'Beijing')",
,"('Sydney', 'Stockholm', 'Moscow')",
,"('Sydney', 'Stockholm', 'Barcelona')",
,"('Sydney', 'Stockholm', 'Berlin')",
,"('Sydney', 'Stockholm', 'Athens')",
,"('Sydney', 'Stockholm', 'Antwerp')",
,"('Sydney', 'Stockholm', 'St. Louis')",
,"('Sydney', 'Stockholm', 'Rio')",
,"('Sydney', 'Stockholm', 'Munich')",
,"('Sydney', 'Stockholm', 'Los Angeles')",
,"('Sydney', 'Stockholm', 'Seoul')",
,"('Sydney', 'Stockholm', 'Helsinki')",
,"('Sydney', 'Stockholm', 'Mexico City')",
,"('Sydney', 'Amsterdam', 'London')",
,"('Sydney', 'Amsterdam', 'Stockholm')",
,"('Sydney', 'Amsterdam', 'Rome')",
,"('Sydney', 'Amsterdam', 'Paris')",
,"('Sydney', 'Amsterdam', 'Montreal')",
,"('Sydney', 'Amsterdam', 'Tokyo')",
,"('Sydney', 'Amsterdam', 'Melbourne')",
,"('Sydney', 'Amsterdam', 'Atlanta')",
,"('Sydney', 'Amsterdam', 'Beijing')",
,"('Sydney', 'Amsterdam', 'Moscow')",
,"('Sydney', 'Amsterdam', 'Barcelona')",
,"('Sydney', 'Amsterdam', 'Berlin')",
,"('Sydney', 'Amsterdam', 'Athens')",
,"('Sydney', 'Amsterdam', 'Antwerp')",
,"('Sydney', 'Amsterdam', 'St. Louis')",
,"('Sydney', 'Amsterdam', 'Rio')",
,"('Sydney', 'Amsterdam', 'Munich')",
,"('Sydney', 'Amsterdam', 'Los Angeles')",
,"('Sydney', 'Amsterdam', 'Seoul')",
,"('Sydney', 'Amsterdam', 'Helsinki')",
,"('Sydney', 'Amsterdam', 'Mexico City')",
,"('Sydney', 'Rome', 'London')",
,"('Sydney', 'Rome', 'Stockholm')",
,"('Sydney', 'Rome', 'Amsterdam')",
,"('Sydney', 'Rome', 'Paris')",
,"('Sydney', 'Rome', 'Montreal')",
,"('Sydney', 'Rome', 'Tokyo')",
,"('Sydney', 'Rome', 'Melbourne')",
,"('Sydney', 'Rome', 'Atlanta')",
,"('Sydney', 'Rome', 'Beijing')",
,"('Sydney', 'Rome', 'Moscow')",
,"('Sydney', 'Rome', 'Barcelona')",
,"('Sydney', 'Rome', 'Berlin')",
,"('Sydney', 'Rome', 'Athens')",
,"('Sydney', 'Rome', 'Antwerp')",
,"('Sydney', 'Rome', 'St. Louis')",
,"('Sydney', 'Rome', 'Rio')",
,"('Sydney', 'Rome', 'Munich')",
,"('Sydney', 'Rome', 'Los Angeles')",
,"('Sydney', 'Rome', 'Seoul')",
,"('Sydney', 'Rome', 'Helsinki')",
,"('Sydney', 'Rome', 'Mexico City')",
,"('Sydney', 'Paris', 'London')",
,"('Sydney', 'Paris', 'Stockholm')",
,"('Sydney', 'Paris', 'Amsterdam')",
,"('Sydney', 'Paris', 'Rome')",
,"('Sydney', 'Paris', 'Montreal')",
,"('Sydney', 'Paris', 'Tokyo')",
,"('Sydney', 'Paris', 'Melbourne')",
,"('Sydney', 'Paris', 'Atlanta')",
,"('Sydney', 'Paris', 'Beijing')",
,"('Sydney', 'Paris', 'Moscow')",
,"('Sydney', 'Paris', 'Barcelona')",
,"('Sydney', 'Paris', 'Berlin')",
,"('Sydney', 'Paris', 'Athens')",
,"('Sydney', 'Paris', 'Antwerp')",
,"('Sydney', 'Paris', 'St. Louis')",
,"('Sydney', 'Paris', 'Rio')",
,"('Sydney', 'Paris', 'Munich')",
,"('Sydney', 'Paris', 'Los Angeles')",
,"('Sydney', 'Paris', 'Seoul')",
,"('Sydney', 'Paris', 'Helsinki')",
,"('Sydney', 'Paris', 'Mexico City')",
,"('Sydney', 'Montreal', 'London')",
,"('Sydney', 'Montreal', 'Stockholm')",
,"('Sydney', 'Montreal', 'Amsterdam')",
,"('Sydney', 'Montreal', 'Rome')",
,"('Sydney', 'Montreal', 'Paris')",
,"('Sydney', 'Montreal', 'Tokyo')",
,"('Sydney', 'Montreal', 'Melbourne')",
,"('Sydney', 'Montreal', 'Atlanta')",
,"('Sydney', 'Montreal', 'Beijing')",
,"('Sydney', 'Montreal', 'Moscow')",
,"('Sydney', 'Montreal', 'Barcelona')",
,"('Sydney', 'Montreal', 'Berlin')",
,"('Sydney', 'Montreal', 'Athens')",
,"('Sydney', 'Montreal', 'Antwerp')",
,"('Sydney', 'Montreal', 'St. Louis')",
,"('Sydney', 'Montreal', 'Rio')",
,"('Sydney', 'Montreal', 'Munich')",
,"('Sydney', 'Montreal', 'Los Angeles')",
,"('Sydney', 'Montreal', 'Seoul')",
,"('Sydney', 'Montreal', 'Helsinki')",
,"('Sydney', 'Montreal', 'Mexico City')",
,"('Sydney', 'Tokyo', 'London')",
,"('Sydney', 'Tokyo', 'Stockholm')",
,"('Sydney', 'Tokyo', 'Amsterdam')",
,"('Sydney', 'Tokyo', 'Rome')",
,"('Sydney', 'Tokyo', 'Paris')",
,"('Sydney', 'Tokyo', 'Montreal')",
,"('Sydney', 'Tokyo', 'Melbourne')",
,"('Sydney', 'Tokyo', 'Atlanta')",
,"('Sydney', 'Tokyo', 'Beijing')",
,"('Sydney', 'Tokyo', 'Moscow')",
,"('Sydney', 'Tokyo', 'Barcelona')",
,"('Sydney', 'Tokyo', 'Berlin')",
,"('Sydney', 'Tokyo', 'Athens')",
,"('Sydney', 'Tokyo', 'Antwerp')",
,"('Sydney', 'Tokyo', 'St. Louis')",
,"('Sydney', 'Tokyo', 'Rio')",
,"('Sydney', 'Tokyo', 'Munich')",
,"('Sydney', 'Tokyo', 'Los Angeles')",
,"('Sydney', 'Tokyo', 'Seoul')",
,"('Sydney', 'Tokyo', 'Helsinki')",
,"('Sydney', 'Tokyo', 'Mexico City')",
,"('Sydney', 'Melbourne', 'London')",
,"('Sydney', 'Melbourne', 'Stockholm')",
,"('Sydney', 'Melbourne', 'Amsterdam')",
,"('Sydney', 'Melbourne', 'Rome')",
,"('Sydney', 'Melbourne', 'Paris')",
,"('Sydney', 'Melbourne', 'Montreal')",
,"('Sydney', 'Melbourne', 'Tokyo')",
,"('Sydney', 'Melbourne', 'Atlanta')",
,"('Sydney', 'Melbourne', 'Beijing')",
,"('Sydney', 'Melbourne', 'Moscow')",
,"('Sydney', 'Melbourne', 'Barcelona')",
,"('Sydney', 'Melbourne', 'Berlin')",
,"('Sydney', 'Melbourne', 'Athens')",
,"('Sydney', 'Melbourne', 'Antwerp')",
,"('Sydney', 'Melbourne', 'St. Louis')",
,"('Sydney', 'Melbourne', 'Rio')",
,"('Sydney', 'Melbourne', 'Munich')",
,"('Sydney', 'Melbourne', 'Los Angeles')",
,"('Sydney', 'Melbourne', 'Seoul')",
,"('Sydney', 'Melbourne', 'Helsinki')",
,"('Sydney', 'Melbourne', 'Mexico City')",
,"('Sydney', 'Atlanta', 'London')",
,"('Sydney', 'Atlanta', 'Stockholm')",
,"('Sydney', 'Atlanta', 'Amsterdam')",
,"('Sydney', 'Atlanta', 'Rome')",
,"('Sydney', 'Atlanta', 'Paris')",
,"('Sydney', 'Atlanta', 'Montreal')",
,"('Sydney', 'Atlanta', 'Tokyo')",
,"('Sydney', 'Atlanta', 'Melbourne')",
,"('Sydney', 'Atlanta', 'Beijing')",
,"('Sydney', 'Atlanta', 'Moscow')",
,"('Sydney', 'Atlanta', 'Barcelona')",
,"('Sydney', 'Atlanta', 'Berlin')",
,"('Sydney', 'Atlanta', 'Athens')",
,"('Sydney', 'Atlanta', 'Antwerp')",
,"('Sydney', 'Atlanta', 'St. Louis')",
,"('Sydney', 'Atlanta', 'Rio')",
,"('Sydney', 'Atlanta', 'Munich')",
,"('Sydney', 'Atlanta', 'Los Angeles')",
,"('Sydney', 'Atlanta', 'Seoul')",
,"('Sydney', 'Atlanta', 'Helsinki')",
,"('Sydney', 'Atlanta', 'Mexico City')",
,"('Sydney', 'Beijing', 'London')",
,"('Sydney', 'Beijing', 'Stockholm')",
,"('Sydney', 'Beijing', 'Amsterdam')",
,"('Sydney', 'Beijing', 'Rome')",
,"('Sydney', 'Beijing', 'Paris')",
,"('Sydney', 'Beijing', 'Montreal')",
,"('Sydney', 'Beijing', 'Tokyo')",
,"('Sydney', 'Beijing', 'Melbourne')",
,"('Sydney', 'Beijing', 'Atlanta')",
,"('Sydney', 'Beijing', 'Moscow')",
,"('Sydney', 'Beijing', 'Barcelona')",
,"('Sydney', 'Beijing', 'Berlin')",
,"('Sydney', 'Beijing', 'Athens')",
,"('Sydney', 'Beijing', 'Antwerp')",
,"('Sydney', 'Beijing', 'St. Louis')",
,"('Sydney', 'Beijing', 'Rio')",
,"('Sydney', 'Beijing', 'Munich')",
,"('Sydney', 'Beijing', 'Los Angeles')",
,"('Sydney', 'Beijing', 'Seoul')",
,"('Sydney', 'Beijing', 'Helsinki')",
,"('Sydney', 'Beijing', 'Mexico City')",
,"('Sydney', 'Moscow', 'London')",
,"('Sydney', 'Moscow', 'Stockholm')",
,"('Sydney', 'Moscow', 'Amsterdam')",
,"('Sydney', 'Moscow', 'Rome')",
,"('Sydney', 'Moscow', 'Paris')",
,"('Sydney', 'Moscow', 'Montreal')",
,"('Sydney', 'Moscow', 'Tokyo')",
,"('Sydney', 'Moscow', 'Melbourne')",
,"('Sydney', 'Moscow', 'Atlanta')",
,"('Sydney', 'Moscow', 'Beijing')",
,"('Sydney', 'Moscow', 'Barcelona')",
,"('Sydney', 'Moscow', 'Berlin')",
,"('Sydney', 'Moscow', 'Athens')",
,"('Sydney', 'Moscow', 'Antwerp')",
,"('Sydney', 'Moscow', 'St. Louis')",
,"('Sydney', 'Moscow', 'Rio')",
,"('Sydney', 'Moscow', 'Munich')",
,"('Sydney', 'Moscow', 'Los Angeles')",
,"('Sydney', 'Moscow', 'Seoul')",
,"('Sydney', 'Moscow', 'Helsinki')",
,"('Sydney', 'Moscow', 'Mexico City')",
,"('Sydney', 'Barcelona', 'London')",
,"('Sydney', 'Barcelona', 'Stockholm')",
,"('Sydney', 'Barcelona', 'Amsterdam')",
,"('Sydney', 'Barcelona', 'Rome')",
,"('Sydney', 'Barcelona', 'Paris')",
,"('Sydney', 'Barcelona', 'Montreal')",
,"('Sydney', 'Barcelona', 'Tokyo')",
,"('Sydney', 'Barcelona', 'Melbourne')",
,"('Sydney', 'Barcelona', 'Atlanta')",
,"('Sydney', 'Barcelona', 'Beijing')",
,"('Sydney', 'Barcelona', 'Moscow')",
,"('Sydney', 'Barcelona', 'Berlin')",
,"('Sydney', 'Barcelona', 'Athens')",
,"('Sydney', 'Barcelona', 'Antwerp')",
,"('Sydney', 'Barcelona', 'St. Louis')",
,"('Sydney', 'Barcelona', 'Rio')",
,"('Sydney', 'Barcelona', 'Munich')",
,"('Sydney', 'Barcelona', 'Los Angeles')",
,"('Sydney', 'Barcelona', 'Seoul')",
,"('Sydney', 'Barcelona', 'Helsinki')",
,"('Sydney', 'Barcelona', 'Mexico City')",
,"('Sydney', 'Berlin', 'London')",
,"('Sydney', 'Berlin', 'Stockholm')",
,"('Sydney', 'Berlin', 'Amsterdam')",
,"('Sydney', 'Berlin', 'Rome')",
,"('Sydney', 'Berlin', 'Paris')",
,"('Sydney', 'Berlin', 'Montreal')",
,"('Sydney', 'Berlin', 'Tokyo')",
,"('Sydney', 'Berlin', 'Melbourne')",
,"('Sydney', 'Berlin', 'Atlanta')",
,"('Sydney', 'Berlin', 'Beijing')",
,"('Sydney', 'Berlin', 'Moscow')",
,"('Sydney', 'Berlin', 'Barcelona')",
,"('Sydney', 'Berlin', 'Athens')",
,"('Sydney', 'Berlin', 'Antwerp')",
,"('Sydney', 'Berlin', 'St. Louis')",
,"('Sydney', 'Berlin', 'Rio')",
,"('Sydney', 'Berlin', 'Munich')",
,"('Sydney', 'Berlin', 'Los Angeles')",
,"('Sydney', 'Berlin', 'Seoul')",
,"('Sydney', 'Berlin', 'Helsinki')",
,"('Sydney', 'Berlin', 'Mexico City')",
,"('Sydney', 'Athens', 'London')",
,"('Sydney', 'Athens', 'Stockholm')",
,"('Sydney', 'Athens', 'Amsterdam')",
,"('Sydney', 'Athens', 'Rome')",
,"('Sydney', 'Athens', 'Paris')",
,"('Sydney', 'Athens', 'Montreal')",
,"('Sydney', 'Athens', 'Tokyo')",
,"('Sydney', 'Athens', 'Melbourne')",
,"('Sydney', 'Athens', 'Atlanta')",
,"('Sydney', 'Athens', 'Beijing')",
,"('Sydney', 'Athens', 'Moscow')",
,"('Sydney', 'Athens', 'Barcelona')",
,"('Sydney', 'Athens', 'Berlin')",
,"('Sydney', 'Athens', 'Antwerp')",
,"('Sydney', 'Athens', 'St. Louis')",
,"('Sydney', 'Athens', 'Rio')",
,"('Sydney', 'Athens', 'Munich')",
,"('Sydney', 'Athens', 'Los Angeles')",
,"('Sydney', 'Athens', 'Seoul')",
,"('Sydney', 'Athens', 'Helsinki')",
,"('Sydney', 'Athens', 'Mexico City')",
,"('Sydney', 'Antwerp', 'London')",
,"('Sydney', 'Antwerp', 'Stockholm')",
,"('Sydney', 'Antwerp', 'Amsterdam')",
,"('Sydney', 'Antwerp', 'Rome')",
,"('Sydney', 'Antwerp', 'Paris')",
,"('Sydney', 'Antwerp', 'Montreal')",
,"('Sydney', 'Antwerp', 'Tokyo')",
,"('Sydney', 'Antwerp', 'Melbourne')",
,"('Sydney', 'Antwerp', 'Atlanta')",
,"('Sydney', 'Antwerp', 'Beijing')",
,"('Sydney', 'Antwerp', 'Moscow')",
,"('Sydney', 'Antwerp', 'Barcelona')",
,"('Sydney', 'Antwerp', 'Berlin')",
,"('Sydney', 'Antwerp', 'Athens')",
,"('Sydney', 'Antwerp', 'St. Louis')",
,"('Sydney', 'Antwerp', 'Rio')",
,"('Sydney', 'Antwerp', 'Munich')",
,"('Sydney', 'Antwerp', 'Los Angeles')",
,"('Sydney', 'Antwerp', 'Seoul')",
,"('Sydney', 'Antwerp', 'Helsinki')",
,"('Sydney', 'Antwerp', 'Mexico City')",
,"('Sydney', 'St. Louis', 'London')",
,"('Sydney', 'St. Louis', 'Stockholm')",
,"('Sydney', 'St. Louis', 'Amsterdam')",
,"('Sydney', 'St. Louis', 'Rome')",
,"('Sydney', 'St. Louis', 'Paris')",
,"('Sydney', 'St. Louis', 'Montreal')",
,"('Sydney', 'St. Louis', 'Tokyo')",
,"('Sydney', 'St. Louis', 'Melbourne')",
,"('Sydney', 'St. Louis', 'Atlanta')",
,"('Sydney', 'St. Louis', 'Beijing')",
,"('Sydney', 'St. Louis', 'Moscow')",
,"('Sydney', 'St. Louis', 'Barcelona')",
,"('Sydney', 'St. Louis', 'Berlin')",
,"('Sydney', 'St. Louis', 'Athens')",
,"('Sydney', 'St. Louis', 'Antwerp')",
,"('Sydney', 'St. Louis', 'Rio')",
,"('Sydney', 'St. Louis', 'Munich')",
,"('Sydney', 'St. Louis', 'Los Angeles')",
,"('Sydney', 'St. Louis', 'Seoul')",
,"('Sydney', 'St. Louis', 'Helsinki')",
,"('Sydney', 'St. Louis', 'Mexico City')",
,"('Sydney', 'Rio', 'London')",
,"('Sydney', 'Rio', 'Stockholm')",
,"('Sydney', 'Rio', 'Amsterdam')",
,"('Sydney', 'Rio', 'Rome')",
,"('Sydney', 'Rio', 'Paris')",
,"('Sydney', 'Rio', 'Montreal')",
,"('Sydney', 'Rio', 'Tokyo')",
,"('Sydney', 'Rio', 'Melbourne')",
,"('Sydney', 'Rio', 'Atlanta')",
,"('Sydney', 'Rio', 'Beijing')",
,"('Sydney', 'Rio', 'Moscow')",
,"('Sydney', 'Rio', 'Barcelona')",
,"('Sydney', 'Rio', 'Berlin')",
,"('Sydney', 'Rio', 'Athens')",
,"('Sydney', 'Rio', 'Antwerp')",
,"('Sydney', 'Rio', 'St. Louis')",
,"('Sydney', 'Rio', 'Munich')",
,"('Sydney', 'Rio', 'Los Angeles')",
,"('Sydney', 'Rio', 'Seoul')",
,"('Sydney', 'Rio', 'Helsinki')",
,"('Sydney', 'Rio', 'Mexico City')",
,"('Sydney', 'Munich', 'London')",
,"('Sydney', 'Munich', 'Stockholm')",
,"('Sydney', 'Munich', 'Amsterdam')",
,"('Sydney', 'Munich', 'Rome')",
,"('Sydney', 'Munich', 'Paris')",
,"('Sydney', 'Munich', 'Montreal')",
,"('Sydney', 'Munich', 'Tokyo')",
,"('Sydney', 'Munich', 'Melbourne')",
,"('Sydney', 'Munich', 'Atlanta')",
,"('Sydney', 'Munich', 'Beijing')",
,"('Sydney', 'Munich', 'Moscow')",
,"('Sydney', 'Munich', 'Barcelona')",
,"('Sydney', 'Munich', 'Berlin')",
,"('Sydney', 'Munich', 'Athens')",
,"('Sydney', 'Munich', 'Antwerp')",
,"('Sydney', 'Munich', 'St. Louis')",
,"('Sydney', 'Munich', 'Rio')",
,"('Sydney', 'Munich', 'Los Angeles')",
,"('Sydney', 'Munich', 'Seoul')",
,"('Sydney', 'Munich', 'Helsinki')",
,"('Sydney', 'Munich', 'Mexico City')",
,"('Sydney', 'Los Angeles', 'London')",
,"('Sydney', 'Los Angeles', 'Stockholm')",
,"('Sydney', 'Los Angeles', 'Amsterdam')",
,"('Sydney', 'Los Angeles', 'Rome')",
,"('Sydney', 'Los Angeles', 'Paris')",
,"('Sydney', 'Los Angeles', 'Montreal')",
,"('Sydney', 'Los Angeles', 'Tokyo')",
,"('Sydney', 'Los Angeles', 'Melbourne')",
,"('Sydney', 'Los Angeles', 'Atlanta')",
,"('Sydney', 'Los Angeles', 'Beijing')",
,"('Sydney', 'Los Angeles', 'Moscow')",
,"('Sydney', 'Los Angeles', 'Barcelona')",
,"('Sydney', 'Los Angeles', 'Berlin')",
,"('Sydney', 'Los Angeles', 'Athens')",
,"('Sydney', 'Los Angeles', 'Antwerp')",
,"('Sydney', 'Los Angeles', 'St. Louis')",
,"('Sydney', 'Los Angeles', 'Rio')",
,"('Sydney', 'Los Angeles', 'Munich')",
,"('Sydney', 'Los Angeles', 'Seoul')",
,"('Sydney', 'Los Angeles', 'Helsinki')",
,"('Sydney', 'Los Angeles', 'Mexico City')",
,"('Sydney', 'Seoul', 'London')",
,"('Sydney', 'Seoul', 'Stockholm')",
,"('Sydney', 'Seoul', 'Amsterdam')",
,"('Sydney', 'Seoul', 'Rome')",
,"('Sydney', 'Seoul', 'Paris')",
,"('Sydney', 'Seoul', 'Montreal')",
,"('Sydney', 'Seoul', 'Tokyo')",
,"('Sydney', 'Seoul', 'Melbourne')",
,"('Sydney', 'Seoul', 'Atlanta')",
,"('Sydney', 'Seoul', 'Beijing')",
,"('Sydney', 'Seoul', 'Moscow')",
,"('Sydney', 'Seoul', 'Barcelona')",
,"('Sydney', 'Seoul', 'Berlin')",
,"('Sydney', 'Seoul', 'Athens')",
,"('Sydney', 'Seoul', 'Antwerp')",
,"('Sydney', 'Seoul', 'St. Louis')",
,"('Sydney', 'Seoul', 'Rio')",
,"('Sydney', 'Seoul', 'Munich')",
,"('Sydney', 'Seoul', 'Los Angeles')",
,"('Sydney', 'Seoul', 'Helsinki')",
,"('Sydney', 'Seoul', 'Mexico City')",
,"('Sydney', 'Helsinki', 'London')",
,"('Sydney', 'Helsinki', 'Stockholm')",
,"('Sydney', 'Helsinki', 'Amsterdam')",
,"('Sydney', 'Helsinki', 'Rome')",
,"('Sydney', 'Helsinki', 'Paris')",
,"('Sydney', 'Helsinki', 'Montreal')",
,"('Sydney', 'Helsinki', 'Tokyo')",
,"('Sydney', 'Helsinki', 'Melbourne')",
,"('Sydney', 'Helsinki', 'Atlanta')",
,"('Sydney', 'Helsinki', 'Beijing')",
,"('Sydney', 'Helsinki', 'Moscow')",
,"('Sydney', 'Helsinki', 'Barcelona')",
,"('Sydney', 'Helsinki', 'Berlin')",
,"('Sydney', 'Helsinki', 'Athens')",
,"('Sydney', 'Helsinki', 'Antwerp')",
,"('Sydney', 'Helsinki', 'St. Louis')",
,"('Sydney', 'Helsinki', 'Rio')",
,"('Sydney', 'Helsinki', 'Munich')",
,"('Sydney', 'Helsinki', 'Los Angeles')",
,"('Sydney', 'Helsinki', 'Seoul')",
,"('Sydney', 'Helsinki', 'Mexico City')",
,"('Sydney', 'Mexico City', 'London')",
,"('Sydney', 'Mexico City', 'Stockholm')",
,"('Sydney', 'Mexico City', 'Amsterdam')",
,"('Sydney', 'Mexico City', 'Rome')",
,"('Sydney', 'Mexico City', 'Paris')",
,"('Sydney', 'Mexico City', 'Montreal')",
,"('Sydney', 'Mexico City', 'Tokyo')",
,"('Sydney', 'Mexico City', 'Melbourne')",
,"('Sydney', 'Mexico City', 'Atlanta')",
,"('Sydney', 'Mexico City', 'Beijing')",
,"('Sydney', 'Mexico City', 'Moscow')",
,"('Sydney', 'Mexico City', 'Barcelona')",
,"('Sydney', 'Mexico City', 'Berlin')",
,"('Sydney', 'Mexico City', 'Athens')",
,"('Sydney', 'Mexico City', 'Antwerp')",
,"('Sydney', 'Mexico City', 'St. Louis')",
,"('Sydney', 'Mexico City', 'Rio')",
,"('Sydney', 'Mexico City', 'Munich')",
,"('Sydney', 'Mexico City', 'Los Angeles')",
,"('Sydney', 'Mexico City', 'Seoul')",
,"('Sydney', 'Mexico City', 'Helsinki')",
,"('Rio', 'London', 'Stockholm')",
,"('Rio', 'London', 'Amsterdam')",
,"('Rio', 'London', 'Rome')",
,"('Rio', 'London', 'Paris')",
,"('Rio', 'London', 'Montreal')",
,"('Rio', 'London', 'Tokyo')",
,"('Rio', 'London', 'Melbourne')",
,"('Rio', 'London', 'Atlanta')",
,"('Rio', 'London', 'Beijing')",
,"('Rio', 'London', 'Moscow')",
,"('Rio', 'London', 'Barcelona')",
,"('Rio', 'London', 'Berlin')",
,"('Rio', 'London', 'Athens')",
,"('Rio', 'London', 'Antwerp')",
,"('Rio', 'London', 'St. Louis')",
,"('Rio', 'London', 'Sydney')",
,"('Rio', 'London', 'Munich')",
,"('Rio', 'London', 'Los Angeles')",
,"('Rio', 'London', 'Seoul')",
,"('Rio', 'London', 'Helsinki')",
,"('Rio', 'London', 'Mexico City')",
,"('Rio', 'Stockholm', 'London')",
,"('Rio', 'Stockholm', 'Amsterdam')",
,"('Rio', 'Stockholm', 'Rome')",
,"('Rio', 'Stockholm', 'Paris')",
,"('Rio', 'Stockholm', 'Montreal')",
,"('Rio', 'Stockholm', 'Tokyo')",
,"('Rio', 'Stockholm', 'Melbourne')",
,"('Rio', 'Stockholm', 'Atlanta')",
,"('Rio', 'Stockholm', 'Beijing')",
,"('Rio', 'Stockholm', 'Moscow')",
,"('Rio', 'Stockholm', 'Barcelona')",
,"('Rio', 'Stockholm', 'Berlin')",
,"('Rio', 'Stockholm', 'Athens')",
,"('Rio', 'Stockholm', 'Antwerp')",
,"('Rio', 'Stockholm', 'St. Louis')",
,"('Rio', 'Stockholm', 'Sydney')",
,"('Rio', 'Stockholm', 'Munich')",
,"('Rio', 'Stockholm', 'Los Angeles')",
,"('Rio', 'Stockholm', 'Seoul')",
,"('Rio', 'Stockholm', 'Helsinki')",
,"('Rio', 'Stockholm', 'Mexico City')",
,"('Rio', 'Amsterdam', 'London')",
,"('Rio', 'Amsterdam', 'Stockholm')",
,"('Rio', 'Amsterdam', 'Rome')",
,"('Rio', 'Amsterdam', 'Paris')",
,"('Rio', 'Amsterdam', 'Montreal')",
,"('Rio', 'Amsterdam', 'Tokyo')",
,"('Rio', 'Amsterdam', 'Melbourne')",
,"('Rio', 'Amsterdam', 'Atlanta')",
,"('Rio', 'Amsterdam', 'Beijing')",
,"('Rio', 'Amsterdam', 'Moscow')",
,"('Rio', 'Amsterdam', 'Barcelona')",
,"('Rio', 'Amsterdam', 'Berlin')",
,"('Rio', 'Amsterdam', 'Athens')",
,"('Rio', 'Amsterdam', 'Antwerp')",
,"('Rio', 'Amsterdam', 'St. Louis')",
,"('Rio', 'Amsterdam', 'Sydney')",
,"('Rio', 'Amsterdam', 'Munich')",
,"('Rio', 'Amsterdam', 'Los Angeles')",
,"('Rio', 'Amsterdam', 'Seoul')",
,"('Rio', 'Amsterdam', 'Helsinki')",
,"('Rio', 'Amsterdam', 'Mexico City')",
,"('Rio', 'Rome', 'London')",
,"('Rio', 'Rome', 'Stockholm')",
,"('Rio', 'Rome', 'Amsterdam')",
,"('Rio', 'Rome', 'Paris')",
,"('Rio', 'Rome', 'Montreal')",
,"('Rio', 'Rome', 'Tokyo')",
,"('Rio', 'Rome', 'Melbourne')",
,"('Rio', 'Rome', 'Atlanta')",
,"('Rio', 'Rome', 'Beijing')",
,"('Rio', 'Rome', 'Moscow')",
,"('Rio', 'Rome', 'Barcelona')",
